"Time Stamp",ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
9301846,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
9331761,00000023,false,Rx,0,5,22,8A,BD,00,95,00,00,00
9381726,0000001B,false,Rx,0,3,23,FF,DC,00,00,00,00,00
9411953,00000023,false,Rx,0,5,23,E6,C2,00,33,00,00,00
9461686,0000001B,false,Rx,0,3,25,FF,DA,00,00,00,00,00
9491778,00000023,false,Rx,0,5,25,B5,C2,00,62,00,00,00
9541910,0000001B,false,Rx,0,3,26,FF,D9,00,00,00,00,00
9571666,00000023,false,Rx,0,5,26,4E,BD,00,CD,00,00,00
9621758,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
9651746,00000023,false,Rx,0,5,28,CF,C2,00,45,00,00,00
9701814,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
9731714,00000023,false,Rx,0,5,24,F4,B9,00,2D,00,00,00
9781822,0000001B,false,Rx,0,3,27,FF,D8,00,00,00,00,00
9811882,00000023,false,Rx,0,5,27,EE,BD,00,2C,00,00,00
9861743,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
9891898,00000023,false,Rx,0,5,B1,80,7F,04,4A,00,00,00
9941902,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
9971856,00000023,false,Rx,0,3,21,7D,A3,00,00,00,00,00
10021884,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
10051752,00000023,false,Rx,0,5,22,8A,BD,00,95,00,00,00
10101836,0000001B,false,Rx,0,3,23,FF,DC,00,00,00,00,00
10131681,00000023,false,Rx,0,5,23,E6,C2,00,33,00,00,00
10181726,0000001B,false,Rx,0,3,25,FF,DA,00,00,00,00,00
10212041,00000023,false,Rx,0,5,25,B5,C2,00,62,00,00,00
10261822,0000001B,false,Rx,0,3,26,FF,D9,00,00,00,00,00
10291666,00000023,false,Rx,0,5,26,4E,BD,00,CD,00,00,00
10341862,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
10371754,00000023,false,Rx,0,5,28,CF,C2,00,45,00,00,00
10421862,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
10451889,00000023,false,Rx,0,5,24,47,B9,00,DA,00,00,00
10501854,0000001B,false,Rx,0,3,27,FF,D8,00,00,00,00,00
10531857,00000023,false,Rx,0,5,27,EE,BD,00,2C,00,00,00
10581838,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
10611922,00000023,false,Rx,0,5,B1,80,7F,04,4A,00,00,00
10661910,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
10692186,00000023,false,Rx,0,3,21,7D,A3,00,00,00,00,00
10741799,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
10771803,00000023,false,Rx,0,5,22,8A,BD,00,95,00,00,00
10821958,0000001B,false,Rx,0,3,23,FF,DC,00,00,00,00,00
10851826,00000023,false,Rx,0,5,23,E6,C2,00,33,00,00,00
10901879,0000001B,false,Rx,0,3,25,FF,DA,00,00,00,00,00
10931747,00000023,false,Rx,0,5,25,B5,C2,00,62,00,00,00
10981808,0000001B,false,Rx,0,3,26,FF,D9,00,00,00,00,00
11015917,00000023,false,Rx,0,5,26,4E,BD,00,CD,00,00,00
11061841,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
11091868,00000023,false,Rx,0,5,28,CF,C2,00,45,00,00,00
11141793,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
11171797,00000023,false,Rx,0,5,24,AE,B8,00,74,00,00,00
11222201,0000002F,false,Rx,0,5,27,EE,BD,05,27,00,00,00
11261726,0000002F,false,Rx,0,5,B1,FE,FF,00,4F,00,00,00
11301849,0000002F,false,Rx,0,8,21,7D,BD,05,9E,FF,ED,F6
11612128,00000023,false,Rx,0,5,27,EE,BD,00,2C,00,00,00
11661838,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
11691865,00000023,false,Rx,0,5,B1,80,7F,04,4A,00,00,00
11741957,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
11771849,00000023,false,Rx,0,3,21,7D,A3,00,00,00,00,00
11821981,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
11851864,00000023,false,Rx,0,5,22,8A,BD,00,95,00,00,00
11901941,0000001B,false,Rx,0,8,23,FF,DC,55,A3,26,4E,BD
12141987,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
12221843,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
12251959,00000023,false,Rx,0,8,24,93,B8,40,4F,55,5B,27
12731823,00000023,false,Rx,0,5,25,B5,C2,00,62,00,00,00
12781884,0000001B,false,Rx,0,3,26,FF,D9,00,00,00,00,00
12812072,00000023,false,Rx,0,5,26,4E,BD,00,CD,00,00,00
12861932,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
12891967,00000023,false,Rx,0,5,28,CF,C2,00,45,00,00,00
12942083,0000002E,false,Rx,0,5,24,FE,FF,FF,DC,00,00,00
12971991,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
13001939,00000023,false,Rx,0,5,24,93,B8,02,8D,00,00,00
13042063,0000001B,false,Rx,0,3,27,FF,D8,00,00,00,00,00
13072001,00000023,false,Rx,0,5,27,EE,BD,00,2C,00,00,00
13122029,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
13152103,00000023,false,Rx,0,5,B1,80,7F,04,4A,00,00,00
13201948,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
13231991,00000023,false,Rx,0,3,21,7D,A3,00,00,00,00,00
13281972,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
13312238,00000023,false,Rx,0,5,22,8A,BD,00,95,00,00,00
13362058,0000001B,false,Rx,0,3,23,FF,DC,00,00,00,00,00
13391958,00000023,false,Rx,0,5,23,E6,C2,00,33,00,00,00
13441914,0000001B,false,Rx,0,3,25,FF,DA,00,00,00,00,00
13471878,00000023,false,Rx,0,5,25,B5,C2,00,62,00,00,00
13521924,0000001B,false,Rx,0,3,26,FF,D9,00,00,00,00,00
13552078,00000023,false,Rx,0,5,26,4E,BD,00,CD,00,00,00
13602075,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
13632005,00000023,false,Rx,0,5,28,CF,C2,00,45,00,00,00
13682010,0000002C,false,Rx,0,5,24,DA,B8,FF,48,00,00,00
13712182,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
13741938,00000023,false,Rx,0,5,24,DA,B8,00,48,00,00,00
13792006,0000001B,false,Rx,0,3,27,FF,D8,00,00,00,00,00
13822049,00000023,false,Rx,0,5,27,EE,BD,00,2C,00,00,00
13871855,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
13902074,00000023,false,Rx,0,5,B1,80,7F,04,4A,00,00,00
13952039,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
13982050,00000023,false,Rx,0,3,21,7D,A3,00,00,00,00,00
14031856,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
14061916,00000023,false,Rx,0,5,22,8A,BD,00,95,00,00,00
14112224,0000001B,false,Rx,0,3,23,FF,DC,00,00,00,00,00
14141980,00000023,false,Rx,0,5,23,E6,C2,00,33,00,00,00
14191914,0000001B,false,Rx,0,3,25,FF,DA,00,00,00,00,00
14222060,00000023,false,Rx,0,5,25,B5,C2,00,62,00,00,00
14272104,0000001B,false,Rx,0,3,26,FF,D9,00,00,00,00,00
14302115,00000023,false,Rx,0,5,26,4E,BD,00,CD,00,00,00
14352088,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
14381964,00000023,false,Rx,0,5,28,CF,C2,00,45,00,00,00
14432072,0000002E,false,Rx,0,5,24,FC,FF,FF,DE,00,00,00
14461908,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
14492039,00000023,false,Rx,0,5,24,DA,B8,00,48,00,00,00
14542155,0000001B,false,Rx,0,3,27,FF,D8,00,00,00,00,00
14572094,00000023,false,Rx,0,5,27,EE,BD,00,2C,00,00,00
14622098,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
14652094,00000023,false,Rx,0,5,B1,80,7F,04,4A,00,00,00
14702202,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
14731997,00000023,false,Rx,0,3,21,7D,A3,00,00,00,00,00
14782121,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
14812244,00000023,false,Rx,0,5,22,8A,BD,00,95,00,00,00
14862704,0000001B,false,Rx,0,3,23,FF,DC,00,00,00,00,00
14892115,00000023,false,Rx,0,5,23,E6,C2,00,33,00,00,00
14942207,0000001B,false,Rx,0,3,25,FF,DA,00,00,00,00,00
14971971,00000023,false,Rx,0,5,25,B5,C2,00,62,00,00,00
15022040,0000001B,false,Rx,0,3,26,FF,D9,00,00,00,00,00
15052171,00000023,false,Rx,0,5,26,4E,BD,00,CD,00,00,00
15102089,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
15132116,00000023,false,Rx,0,5,28,CF,C2,00,45,00,00,00
15182112,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
15212323,00000023,false,Rx,0,5,24,DA,B8,00,48,00,00,00
15262104,0000001B,false,Rx,0,3,27,FF,D8,00,00,00,00,00
15291948,00000023,false,Rx,0,5,27,EE,BD,00,2C,00,00,00
15342113,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
15372171,00000023,false,Rx,0,5,B1,80,7F,04,4A,00,00,00
15421977,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
15452069,00000023,false,Rx,0,3,21,7D,A3,00,00,00,00,00
15502137,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
